Position,Track Name,Artist,Streams,date,region,spotify_id
50,Fuck Love (feat. Trippie Redd),XXXTENTACION,4004306,2018-09-28--2018-10-05,us,7AQim7LbvFVZJE3O8TYgf2
51,Leave Me Alone,Flipp Dinero,3903995,2018-09-28--2018-10-05,us,14mHfNsSHN0FbLftyjrV9g
52,STARGAZING,Travis Scott,3895199,2018-09-28--2018-10-05,us,7wBJfHzpfI3032CSD7CE2m
53,Perfect Strangers,Lil Wayne,3820039,2018-09-28--2018-10-05,us,4E3qImtJzRqLt8ZZyLceOE
54,All Girls Are The Same,Juice WRLD,3803951,2018-09-28--2018-10-05,us,0XySogm94T51XF5F2jumXm
55,Natural,Imagine Dragons,3770339,2018-09-28--2018-10-05,us,4zIO3ilp5HvTeK3HJHxhMP
56,No Stylist,French Montana,3766173,2018-09-28--2018-10-05,us,04MLEeAMuV9IlHEsD8vF6A
57,Lean Wit Me,Juice WRLD,3730247,2018-09-28--2018-10-05,us,29tc0GbW0pTSBZSCZF3NWk
58,changes,XXXTENTACION,3728320,2018-09-28--2018-10-05,us,7AFASza1mXqntmGtbxXprO
59,Dope New Gospel (feat. Nivea),Lil Wayne,3658551,2018-09-28--2018-10-05,us,7cG6SxmQ24hQWnR8UThrk2
60,breathin,Ariana Grande,3572810,2018-09-28--2018-10-05,us,4OafepJy2teCjYJbvFE60J
61,Youngblood,5 Seconds of Summer,3514921,2018-09-28--2018-10-05,us,2iUXsYOEPhVqEBwsqP70rE
62,Psycho (feat. Ty Dolla $ign),Post Malone,3500165,2018-09-28--2018-10-05,us,3swc6WTsr7rl9DqQKQA55C
63,Sin (feat. Jaden Smith),Young Thug,3467856,2018-09-28--2018-10-05,us,1Jl21sidRpEdlVBvYbssLx
64,God's Plan,Drake,3417954,2018-09-28--2018-10-05,us,6DCZcSspjsKoFjzjrWoCdn
65,SLOW DANCING IN THE DARK,Joji,3387336,2018-09-28--2018-10-05,us,0UyljEbX9dqI1K0sqdv6B6
66,Wasted (feat. Lil Uzi Vert),Juice WRLD,3336569,2018-09-28--2018-10-05,us,3obgSF06ki98lYNLNq5vCB
67,YOSEMITE,Travis Scott,3310831,2018-09-28--2018-10-05,us,7lAK3oHbfEnvUQWosrMMpR
68,No Brainer,DJ Khaled,3301084,2018-09-28--2018-10-05,us,5WvAo7DNuPRmk4APhdPzi8
69,rockstar (feat. 21 Savage),Post Malone,3296522,2018-09-28--2018-10-05,us,0e7ipj03S05BNilyu5bRzt
70,God is a woman,Ariana Grande,3294659,2018-09-28--2018-10-05,us,5OCJzvD7sykQEKHH7qAC3C
71,Electricity (with Dua Lipa),Silk City,3287172,2018-09-28--2018-10-05,us,5N4erncE7kuUccm7zEmwzk
72,Girls Like You (feat. Cardi B),Maroon 5,3212044,2018-09-28--2018-10-05,us,7fa9MBXhVfQ8P8Df9OEbD8
73,Beautiful (feat. Camila Cabello),Bazzi,3194692,2018-09-28--2018-10-05,us,4VUwkH455At9kENOfzTqmF
74,Drew Barrymore,Bryce Vine,3158301,2018-09-28--2018-10-05,us,0OgGn1ofaj55l2PcihQQGV
75,Trip,Ella Mai,3146692,2018-09-28--2018-10-05,us,7noud145AHZGg74vpWOsCa
76,REEL IT IN,Aminé,3119899,2018-09-28--2018-10-05,us,5qHirGR7M9tdm6C17DlzSY
77,Promises (with Sam Smith),Calvin Harris,3081232,2018-09-28--2018-10-05,us,5N5k9nd479b1xpDZ4usjrg
78,Nice For What,Drake,3033128,2018-09-28--2018-10-05,us,3CA9pLiwRIGtUBiMjbZmRw
79,ICONIC (ft. Jaden Smith),Logic,3019088,2018-09-28--2018-10-05,us,1FmdAhS8FqRoEJ4jcSfuKZ
80,Self Care,Mac Miller,2969853,2018-09-28--2018-10-05,us,5bJ1DrEM4hNCafcDd1oxHx
81,I Fall Apart,Post Malone,2958758,2018-09-28--2018-10-05,us,75ZvA4QfFiZvzhj2xkaWAh
82,Look Alive (feat. Drake),BlocBoy JB,2951205,2018-09-28--2018-10-05,us,4qKcDkK6siZ7Jp1Jb4m0aL
83,Shallow,Lady Gaga,2919892,2018-09-28--2018-10-05,us,5lK18Pt33xNudq4qYDxIm8
84,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,2902833,2018-09-28--2018-10-05,us,6VDz4m1vEGHDDqQojf1mpc
85,Everybody Dies In Their Nightmares,XXXTENTACION,2898032,2018-09-28--2018-10-05,us,3GVkPk8mqxz0itaAriG1L7
86,100 Miles and Running (ft. Wale & John Lindahl),Logic,2889617,2018-09-28--2018-10-05,us,4CstQ0SUkl0YkoeZkIZlIx
87,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,2840140,2018-09-28--2018-10-05,us,7ycWLEP1GsNjVvcjawXz3z
88,Be Alright,Dean Lewis,2819500,2018-09-28--2018-10-05,us,3EPXxR3ImUwfayaurPi3cm
89,High (feat. Elton John),Young Thug,2770480,2018-09-28--2018-10-05,us,7iMDaY1LnASwCk2uUpMtii
90,The Ringer,Eminem,2748261,2018-09-28--2018-10-05,us,2jt2WxXMCD4zjACthkJQVE
91,no tears left to cry,Ariana Grande,2736192,2018-09-28--2018-10-05,us,2qT1uLXPVPzGgFOx4jtEuo
92,Love Lies (with Normani),Khalid,2727261,2018-09-28--2018-10-05,us,45Egmo7icyopuzJN0oMEdk
93,lovely (with Khalid),Billie Eilish,2689802,2018-09-28--2018-10-05,us,0u2P5u6lvoDfwTYjAADbn4
94,Everybody Dies,Logic,2667322,2018-09-28--2018-10-05,us,2Egoo3acImq7hV6TfYV90E
95,Taking A Walk,Trippie Redd,2604265,2018-09-28--2018-10-05,us,4mHgYpuGHu99Mw69E83CP2
96,YSIV,Logic,2587890,2018-09-28--2018-10-05,us,3irKogkH8P1B1nONmEcHgY
97,The Return,Logic,2571496,2018-09-28--2018-10-05,us,5ZcMWSpUeUPvO87FkSZbJB
98,Thunderclouds,Sia,2566185,2018-09-28--2018-10-05,us,5a8RPWgKSmcGBGcffmIrUi
99,Hope,XXXTENTACION,2514704,2018-09-28--2018-10-05,us,2ZRo7axmMPeSVUvDbGkJah
100,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2497659,2018-09-28--2018-10-05,us,7IBSffWIu7P2MC7kMwy2FM
101,Ric Flair Drip (& Metro Boomin),Offset,2479437,2018-09-28--2018-10-05,us,7sO5G9EABYOXQKNPNiE9NR
102,XO Tour Llif3,Lil Uzi Vert,2476091,2018-09-28--2018-10-05,us,7GX5flRQZVHRAGd6B4TmDO
103,Te Boté - Remix,Nio Garcia,2459197,2018-09-28--2018-10-05,us,3V8UKqhEK5zBkBb6d6ub8i
104,WORKIN ME,Quavo,2447835,2018-09-28--2018-10-05,us,33tNYw9oMtSkGe27NpgS64
105,High Hopes,Panic! At The Disco,2404213,2018-09-28--2018-10-05,us,1rqqCSm0Qe4I9rUvWncaom
106,Look At Me!,XXXTENTACION,2394760,2018-09-28--2018-10-05,us,6eYxmK9fdL4hwLnXG2zY3s
107,The Glorious Five,Logic,2390649,2018-09-28--2018-10-05,us,066QkK1heGoXBUPBbcOhEG
108,the remedy for a broken heart (why am I so in love),XXXTENTACION,2381186,2018-09-28--2018-10-05,us,4UKCKdYiLN6IMA5ZESUTL7
109,OTW,Khalid,2356849,2018-09-28--2018-10-05,us,6Hgh47WXVKtXN5zGOu0hjI
110,Ordinary Day (ft. Hailee Steinfeld),Logic,2347788,2018-09-28--2018-10-05,us,2zIAPysksDdMAiG33qH6kW
111,BEBE,6ix9ine,2300869,2018-09-28--2018-10-05,us,7ATATJztoWLcqDAcVVof0C
112,Lust,Lil Skies,2286227,2018-09-28--2018-10-05,us,7oJrVhiTPZGBXWPwhxjy9S
113,I Like Me Better,Lauv,2278525,2018-09-28--2018-10-05,us,2P91MQbaiQOfbiz9VqhqKQ
114,Plug Walk,Rich The Kid,2278112,2018-09-28--2018-10-05,us,1ZAyjvIk9YiD76yYy0TEG6
115,Jackie Chan,Tiësto,2235005,2018-09-28--2018-10-05,us,4kWO6O1BUXcZmaxitpVUwp
116,Magic In The Hamptons (feat. Lil Yachty),Social House,2215966,2018-09-28--2018-10-05,us,2Yer0p7uB2lVBUAtANuuQp
117,One Day (ft. Ryan Tedder),Logic,2211731,2018-09-28--2018-10-05,us,7rKKh8AGVXuNXgLBpTBTFH
118,REMEDY,Alesso,2180109,2018-09-28--2018-10-05,us,6jreFSOTUAViWjKyzOC4Kg
119,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2163772,2018-09-28--2018-10-05,us,4e4fqjx0Izh4svvTef1z7e
120,RAP DEVIL,Machine Gun Kelly,2112453,2018-09-28--2018-10-05,us,43TP6JCWXgkc2D7Xjz5hBr
121,Mob Ties,Drake,2095754,2018-09-28--2018-10-05,us,7rC5Pl8rQSX4myONQHYPBK
122,Congratulations,Post Malone,2057319,2018-09-28--2018-10-05,us,3a1lNhkSLSkpJE4MSHpDu9
123,Legends,Juice WRLD,2057084,2018-09-28--2018-10-05,us,1Knctxx9vGZxpZfF66BIEa
124,Mine,Bazzi,2038737,2018-09-28--2018-10-05,us,7uzmGiiJyRfuViKKK3lVmR
125,Fall,Eminem,2028547,2018-09-28--2018-10-05,us,58QhkbaAkLFnn7JwAnAato
126,Not Alike (feat. Royce Da 5'9),Eminem,2022416,2018-09-28--2018-10-05,us,28FGV3ORH14MYORd7s5dlU
127,Young Dumb & Broke,Khalid,2003822,2018-09-28--2018-10-05,us,5Z3GHaZ6ec9bsiI5BenrbY
128,I'm Upset,Drake,2003070,2018-09-28--2018-10-05,us,3qN5qMTKyEEmiTZD38BNTT
129,Vaina Loca,Ozuna,2002642,2018-09-28--2018-10-05,us,48zFZh27QU5qsrBjn4C2FA
130,HUMBLE.,Kendrick Lamar,2001842,2018-09-28--2018-10-05,us,7KXjTSCq5nL1LoYtL7XAwS
131,Boo'd Up,Ella Mai,1991706,2018-09-28--2018-10-05,us,0At2qAoaVjIwWNAqrscXli
132,Ball For Me (feat. Nicki Minaj),Post Malone,1980465,2018-09-28--2018-10-05,us,6IaieqiCVvsNvEt6Y7yOFa
133,JAPAN,Famous Dex,1969254,2018-09-28--2018-10-05,us,5PTG6rrL6EPFD9E2QMI2pl
134,Nowadays (feat. Landon Cube),Lil Skies,1968458,2018-09-28--2018-10-05,us,2u7mxWSeoqTXndK5e08jMp
135,Candy Paint,Post Malone,1955170,2018-09-28--2018-10-05,us,32lItqlMi4LBhb4k0BaSaC
136,Fr Fr (feat. Lil Skies),Wiz Khalifa,1939454,2018-09-28--2018-10-05,us,1RagpNpkD3KcjXMLGMe99V
137,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1924474,2018-09-28--2018-10-05,us,4hQ6UGyWQIGJmHSo0J88JW
138,Thank You (ft. Lucy Rose & The RattPack),Logic,1922625,2018-09-28--2018-10-05,us,4ut9fdC5ncgcvCo0KaphNY
139,goosebumps,Travis Scott,1889593,2018-09-28--2018-10-05,us,6gBFPUFcJLzWGx4lenP6h2
140,The Middle,Zedd,1885837,2018-09-28--2018-10-05,us,09IStsImFySgyp0pIQdqAc
141,Lost In Japan - Remix,Shawn Mendes,1881566,2018-09-28--2018-10-05,us,575NJxNUVDqwJGdzBrlLbv
142,You Say,Lauren Daigle,1880507,2018-09-28--2018-10-05,us,3ngc7rGlfeFaskU90EWl4R
143,Roll In Peace (feat. XXXTENTACION),Kodak Black,1877983,2018-09-28--2018-10-05,us,40oKW22ZNNkEdZLJTScaQI
144,Simple,Florida Georgia Line,1869635,2018-09-28--2018-10-05,us,1co0puPTYvqAdUEjFOjne9
145,Walk It Talk It,Migos,1864956,2018-09-28--2018-10-05,us,6n4U3TlzUGhdSFbUUhTvLP
146,Shake It Up,Trippie Redd,1864388,2018-09-28--2018-10-05,us,6yz0Jndhv0QjKdpcEMbOjz
147,BUTTERFLY EFFECT,Travis Scott,1848375,2018-09-28--2018-10-05,us,6xcJyGpfZbuuiequtnlKt4
148,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,1829574,2018-09-28--2018-10-05,us,0kCBorRrKZkSztd9m0QI3r
149,Call Out My Name,The Weeknd,1811566,2018-09-28--2018-10-05,us,1gm616Plq4ScqNi7TVkZ5N
150,Ned Flanders (feat. A$AP Ferg),MadeinTYO,1791831,2018-09-28--2018-10-05,us,6f5i916F3jU6BhOOD7iGqf
151,Street Dreams II,Logic,1790105,2018-09-28--2018-10-05,us,0Me3TlqFkaIzoZzAGU1EDh
152,Nephew (feat. Lil Pump),Smokepurpp,1790038,2018-09-28--2018-10-05,us,0ibOcbkp2XG46Do8jcy0bL
153,Red Roses (feat. Landon Cube),Lil Skies,1786843,2018-09-28--2018-10-05,us,3ZhTT6yjZwpPph5MIJ53XY
154,Bounce Out With That,YBN Nahmir,1781537,2018-09-28--2018-10-05,us,5gQcxYXqnofyocKgEbGYKt
155,All Mine,Kanye West,1781298,2018-09-28--2018-10-05,us,3qnoOm4fwZPBS116f5hpgF
156,Location,Khalid,1771240,2018-09-28--2018-10-05,us,152lZdxL1OR0ZMW6KquMif
157,PICK IT UP (feat. A$AP Rocky),Famous Dex,1768918,2018-09-28--2018-10-05,us,0dSIrRkA4PadGll16TgbnV
158,I'm a Mess,Bebe Rexha,1762928,2018-09-28--2018-10-05,us,04ZTP5KsCypmtCmQg5tH9R
159,Greatest,Eminem,1758952,2018-09-28--2018-10-05,us,2XTquzYQAdT1Hk78bOUwsv
160,There's No Way (feat. Julia Michaels),Lauv,1758218,2018-09-28--2018-10-05,us,2hnxrRNzF74mdDzpQZQukQ
161,Murder On My Mind,YNW Melly,1758146,2018-09-28--2018-10-05,us,7eBqSVxrzQZtK2mmgRG6lC
162,Venom - Music From The Motion Picture,Eminem,1752963,2018-09-28--2018-10-05,us,2SL6oP2YAEQbqsrkOzRGO4
163,Body (feat. brando),Loud Luxury,1743528,2018-09-28--2018-10-05,us,7K7MUBCnzgBAvMVW2RTWNs
164,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1742345,2018-09-28--2018-10-05,us,1BuZAIO8WZpavWVbbq3Lci
165,Thunder,Imagine Dragons,1738156,2018-09-28--2018-10-05,us,1zB4vmk8tFRmM9UULNzbLB
166,SWISH,Tyga,1733561,2018-09-28--2018-10-05,us,55GiOwtxNajXVbpjjIzMnD
167,Tequila,Dan + Shay,1722301,2018-09-28--2018-10-05,us,42fw0rxRO2xbesF6mJfd4Y
168,In My Mind,Dynoro,1717251,2018-09-28--2018-10-05,us,0E9ZjEAyAwOXZ7wJC0PD33
169,Believer,Imagine Dragons,1683683,2018-09-28--2018-10-05,us,0pqnGHJpmpxLKifKRmU6WP
170,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",Logic,1679341,2018-09-28--2018-10-05,us,5xE8cBcKRjKEDdJwmh1ixN
171,Heaven,Kane Brown,1679317,2018-09-28--2018-10-05,us,1HXy5I3HTWq8OvxCn0z7G7
172,Speechless,Dan + Shay,1676579,2018-09-28--2018-10-05,us,3GJ4hzg4lrGwU51Y3VARbF
173,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,1663232,2018-09-28--2018-10-05,us,5Xn4IyTtW6FUGIUyWjbUHG
174,Narcos,Migos,1663187,2018-09-28--2018-10-05,us,0wbnC9AUenxp613TYaJsGK
175,Beautiful Crazy,Luke Combs,1660380,2018-09-28--2018-10-05,us,2rxQMGVafnNaRaXlRMWPde
176,Shoota (feat. Lil Uzi Vert),Playboi Carti,1654848,2018-09-28--2018-10-05,us,2BJSMvOGABRxokHKB0OI8i
177,Life Goes On,Lil Baby,1651737,2018-09-28--2018-10-05,us,2bSk87AVkCIIC3Bcligq1z
178,idontwannabeyouanymore,Billie Eilish,1646793,2018-09-28--2018-10-05,us,41zXlQxzTi6cGAjpOXyLYH
179,Stir Fry,Migos,1639930,2018-09-28--2018-10-05,us,2UVbBKQOdFAekPTRsnkzcf
180,1-800-273-8255,Logic,1639191,2018-09-28--2018-10-05,us,5tz69p7tJuGPeMGwNTxYuV
181,No Rest,Lil Skies,1634971,2018-09-28--2018-10-05,us,0chpIFSjgfd1CPrAxM7PWp
182,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1634969,2018-09-28--2018-10-05,us,51rXHuKN8Loc4sUlKPODgH
183,Neighbor (feat. Travis Scott),Juicy J,1610475,2018-09-28--2018-10-05,us,2iicKPnvOKfbJZJZtuQnjy
184,Let You Down,NF,1610271,2018-09-28--2018-10-05,us,52okn5MNA47tk87PeZJLEL
185,All The Stars (with SZA),Kendrick Lamar,1596453,2018-09-28--2018-10-05,us,3GCdLUSnKSMJhs4Tj6CV3s
186,Bank Account,21 Savage,1589668,2018-09-28--2018-10-05,us,2fQrGHiQOvpL9UgPvtYy6G
187,Betrayed,Lil Xan,1582249,2018-09-28--2018-10-05,us,4vaxvNDaLSoD36iZX515ug
188,Havana (feat. Young Thug),Camila Cabello,1579292,2018-09-28--2018-10-05,us,1rfofaqEpACxVEHIZBJe6W
189,Perfect,Ed Sheeran,1578104,2018-09-28--2018-10-05,us,0tgVpDi06FyKpA1z0VMD4v
190,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1569998,2018-09-28--2018-10-05,us,2eAZfqOm4EnOF9VvN50Tyc
191,Kamikaze,Eminem,1569638,2018-09-28--2018-10-05,us,2gsNpSn7VvvJuSrIDfRoYy
192,Best Part (feat. Daniel Caesar),H.E.R.,1568068,2018-09-28--2018-10-05,us,4OBZT9EnhYIV17t4pGw7ig
193,Codeine Dreaming (feat. Lil Wayne),Kodak Black,1563488,2018-09-28--2018-10-05,us,4DTpngLjoHj5gFxEZFeD3J
194,NUMB,XXXTENTACION,1560916,2018-09-28--2018-10-05,us,01TnVDiet1DFTsyWKUKovl
195,Silence,Marshmello,1545745,2018-09-28--2018-10-05,us,7vGuf3Y35N4wmASOKLUVVU
196,Black & White,Juice WRLD,1541311,2018-09-28--2018-10-05,us,1R0Ig5KYrSGWvIoPzY4T3l
197,Plain Jane,A$AP Ferg,1533774,2018-09-28--2018-10-05,us,4dVpf9jZjcORqGTLUaeYj9
198,Africa,TOTO,1528832,2018-09-28--2018-10-05,us,2374M0fQpWi3dLnB54qaLX
199,8 Letters,Why Don't We,1524199,2018-09-28--2018-10-05,us,4zRZAmBQP8vhNPf9i9opXt
200,Legacy,Logic,1517957,2018-09-28--2018-10-05,us,5mJAediEZEv8KKpWxrNIqf
1,Drip Too Hard (Lil Baby & Gunna),Lil Baby,11011445,2018-10-05--2018-10-12,us,78QR3Wp35dqAhFEc2qAGjE
2,SICKO MODE,Travis Scott,9596879,2018-10-05--2018-10-12,us,2xLMifQCjDGFmkHkpNLD9h
3,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,9209570,2018-10-05--2018-10-12,us,6wWaVoUOzLQJHd3bWAUpdZ
4,Mo Bamba,Sheck Wes,9029401,2018-10-05--2018-10-12,us,1xzBco0xcoJEDXktl7Jxrr
5,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,8749506,2018-10-05--2018-10-12,us,0dbTQYW3Ad1FTzIA9t90E8
6,I Love It (& Lil Pump),Kanye West,7983540,2018-10-05--2018-10-12,us,4S8d14HvHb70ImctNgVzQQ
7,Lucid Dreams,Juice WRLD,7972482,2018-10-05--2018-10-12,us,0s3nnoMeVWz3989MkNQiRf
8,Happier,Marshmello,7970081,2018-10-05--2018-10-12,us,2dpaYNEQHiRxtZbfNsse99
9,STOOPID,6ix9ine,7880641,2018-10-05--2018-10-12,us,1jQvUmf16VE9WQCPuK2e8K
10,Falling Down - Bonus Track,Lil Peep,7874176,2018-10-05--2018-10-12,us,0Dn40gxVCMo5TkgS8Ik18Q
11,Without Me,Halsey,7854334,2018-10-05--2018-10-12,us,5p7ujcrUXASCNwRaWNHR1C
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,7546445,2018-10-05--2018-10-12,us,4w8niZpiMy6qz1mntFA5uM
13,Moonlight,XXXTENTACION,6909697,2018-10-05--2018-10-12,us,0JP9xo3adEtGSdUEISiszL
14,SAD!,XXXTENTACION,6568086,2018-10-05--2018-10-12,us,3ee8Jmje8o58CHK66QrVC2
15,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,6513175,2018-10-05--2018-10-12,us,2E124GmJRnBJuXbTb4cPUB
16,Don't Cry (feat. XXXTENTACION),Lil Wayne,6037654,2018-10-05--2018-10-12,us,5BQrp63SHCVf4bzCzJePne
17,Nonstop,Drake,6027942,2018-10-05--2018-10-12,us,0TlLq3lA83rQOYtrqBqSct
18,Better,Khalid,5569417,2018-10-05--2018-10-12,us,4T3fNx3CgwDRRYgmFCbD4J
19,Uproar,Lil Wayne,5506298,2018-10-05--2018-10-12,us,3wScL5W8H40zzCKN0atfBk
20,Noticed,Lil Mosey,5454115,2018-10-05--2018-10-12,us,7d6XJZjnm7iWcKwYL9z5kC
21,New Patek,Lil Uzi Vert,5379174,2018-10-05--2018-10-12,us,0Fpen1PTuEnCmOJtUU9Iud
22,Shallow,Lady Gaga,5339299,2018-10-05--2018-10-12,us,2VxeLyX666F8uXCJ0dZF8B
23,Better Now,Post Malone,5330797,2018-10-05--2018-10-12,us,7dt6x5M1jzdTEt8oCbisTK
24,Wake Up in the Sky,Gucci Mane,5292998,2018-10-05--2018-10-12,us,0QIjsbm2fh1cJ45XO9eGqq
25,In My Feelings,Drake,5057595,2018-10-05--2018-10-12,us,2G7V7zsVDxg1yRsu7Ew9RJ
26,Eastside (with Halsey & Khalid),benny blanco,5045066,2018-10-05--2018-10-12,us,0d2iYfpKoM0QCKvcLCkBao
27,Yes Indeed,Lil Baby,5014229,2018-10-05--2018-10-12,us,6vN77lE9LK6HP2DewaN6HZ
28,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,4917321,2018-10-05--2018-10-12,us,15kQGEy89K8deJcZVFEn0N
29,Taste (feat. Offset),Tyga,4820821,2018-10-05--2018-10-12,us,5IaHrVsrferBYDm0bDyABy
30,Let It Fly (feat. Travis Scott),Lil Wayne,4654156,2018-10-05--2018-10-12,us,0CBQ0m3mufWH75LTYB3s6h
31,Lucky You (feat. Joyner Lucas),Eminem,4595636,2018-10-05--2018-10-12,us,60SdxE8apGAxMiRrpbmLY0
32,Jocelyn Flores,XXXTENTACION,4511751,2018-10-05--2018-10-12,us,7m9OqQk4RVRkw9JJdeAw96
33,I Like It,Cardi B,4143706,2018-10-05--2018-10-12,us,58q2HKrzhC3ozto2nDdN4z
34,Dedicate,Lil Wayne,4078732,2018-10-05--2018-10-12,us,0Y7di9ZCmB6Elad5WISaPc
35,Leave Me Alone,Flipp Dinero,4053352,2018-10-05--2018-10-12,us,14mHfNsSHN0FbLftyjrV9g
36,No Stylist,French Montana,4052814,2018-10-05--2018-10-12,us,04MLEeAMuV9IlHEsD8vF6A
37,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,3986178,2018-10-05--2018-10-12,us,0ZNrc4kNeQYD9koZ3KvCsy
38,Fuck Love (feat. Trippie Redd),XXXTENTACION,3947080,2018-10-05--2018-10-12,us,7AQim7LbvFVZJE3O8TYgf2
39,Close Friends (Lil Baby & Gunna),Lil Baby,3826419,2018-10-05--2018-10-12,us,5nzhL67GpF9szXWg5y509A
40,All Girls Are The Same,Juice WRLD,3807814,2018-10-05--2018-10-12,us,0XySogm94T51XF5F2jumXm
41,Morph,Twenty One Pilots,3768513,2018-10-05--2018-10-12,us,01vv2AjxgP4uUyb8waYO5Y
42,Lean Wit Me,Juice WRLD,3758340,2018-10-05--2018-10-12,us,29tc0GbW0pTSBZSCZF3NWk
43,changes,XXXTENTACION,3750731,2018-10-05--2018-10-12,us,7AFASza1mXqntmGtbxXprO
44,Killshot,Eminem,3722824,2018-10-05--2018-10-12,us,1jo3TwNGCXfNdB5uba3ZVv
45,What About Me (feat. Sosamann),Lil Wayne,3706796,2018-10-05--2018-10-12,us,3JX0dOCIAiaR8MP3ryXWuM
46,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby,3658595,2018-10-05--2018-10-12,us,6PoKfDY78ih5OveWirggRX
47,Can't Be Broken,Lil Wayne,3563492,2018-10-05--2018-10-12,us,5cGpjfgAvidLy6znwkCxkP
48,Psycho (feat. Ty Dolla $ign),Post Malone,3538501,2018-10-05--2018-10-12,us,3swc6WTsr7rl9DqQKQA55C
49,Natural,Imagine Dragons,3512406,2018-10-05--2018-10-12,us,4zIO3ilp5HvTeK3HJHxhMP
50,Youngblood,5 Seconds of Summer,3381469,2018-10-05--2018-10-12,us,2iUXsYOEPhVqEBwsqP70rE
51,Chlorine,Twenty One Pilots,3372890,2018-10-05--2018-10-12,us,23OXdR7YuUBVWh5hSnYJau
52,God's Plan,Drake,3346414,2018-10-05--2018-10-12,us,6DCZcSspjsKoFjzjrWoCdn
53,rockstar (feat. 21 Savage),Post Malone,3337940,2018-10-05--2018-10-12,us,0e7ipj03S05BNilyu5bRzt
54,STARGAZING,Travis Scott,3299258,2018-10-05--2018-10-12,us,7wBJfHzpfI3032CSD7CE2m
55,Wasted (feat. Lil Uzi Vert),Juice WRLD,3249414,2018-10-05--2018-10-12,us,3obgSF06ki98lYNLNq5vCB
56,Business Is Business (Lil Baby & Gunna),Lil Baby,3214788,2018-10-05--2018-10-12,us,7roKDmJDOzkpfGpUQJ5EnL
57,Trip,Ella Mai,3204883,2018-10-05--2018-10-12,us,7noud145AHZGg74vpWOsCa
58,REEL IT IN,Aminé,3160827,2018-10-05--2018-10-12,us,5qHirGR7M9tdm6C17DlzSY
59,SLOW DANCING IN THE DARK,Joji,3143020,2018-10-05--2018-10-12,us,0UyljEbX9dqI1K0sqdv6B6
60,My Blood,Twenty One Pilots,3135043,2018-10-05--2018-10-12,us,5HeKOKc4phmLn8e4I7EkzD
61,Promises (with Sam Smith),Calvin Harris,3110537,2018-10-05--2018-10-12,us,5N5k9nd479b1xpDZ4usjrg
62,Girls Like You (feat. Cardi B),Maroon 5,3098487,2018-10-05--2018-10-12,us,7fa9MBXhVfQ8P8Df9OEbD8
63,YOSEMITE,Travis Scott,3085436,2018-10-05--2018-10-12,us,7lAK3oHbfEnvUQWosrMMpR
64,Beautiful (feat. Camila Cabello),Bazzi,3070137,2018-10-05--2018-10-12,us,4VUwkH455At9kENOfzTqmF
65,I Fall Apart,Post Malone,3044571,2018-10-05--2018-10-12,us,75ZvA4QfFiZvzhj2xkaWAh
66,God is a woman,Ariana Grande,2950130,2018-10-05--2018-10-12,us,5OCJzvD7sykQEKHH7qAC3C
67,Venom - Music From The Motion Picture,Eminem,2947790,2018-10-05--2018-10-12,us,2SL6oP2YAEQbqsrkOzRGO4
68,Drew Barrymore,Bryce Vine,2934713,2018-10-05--2018-10-12,us,0OgGn1ofaj55l2PcihQQGV
69,Nice For What,Drake,2917792,2018-10-05--2018-10-12,us,3CA9pLiwRIGtUBiMjbZmRw
70,breathin,Ariana Grande,2913866,2018-10-05--2018-10-12,us,4OafepJy2teCjYJbvFE60J
71,Look Alive (feat. Drake),BlocBoy JB,2893439,2018-10-05--2018-10-12,us,4qKcDkK6siZ7Jp1Jb4m0aL
72,Everybody Dies In Their Nightmares,XXXTENTACION,2863537,2018-10-05--2018-10-12,us,3GVkPk8mqxz0itaAriG1L7
73,Sin (feat. Jaden Smith),Young Thug,2857486,2018-10-05--2018-10-12,us,1Jl21sidRpEdlVBvYbssLx
74,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump,2771259,2018-10-05--2018-10-12,us,7q8cy4uoA2itYATsKeXhcq
